www.psf.gov.jo,صندوق توفير البريد,Jordan Postal Saving Fund
isa.psf.gov.jo,صندوق توفير البريد,Jordan Postal Saving Fund
mx01.psf.gov.jo,صندوق توفير البريد,Jordan Postal Saving Fund
mx02.psf.gov.jo,صندوق توفير البريد,Jordan Postal Saving Fund
www.mof.gov.jo,وزارة المالية,Ministry of Finance
mx01.mof.gov.jo,وزارة المالية,Ministry of Finance
mx02.mof.gov.jo,وزارة المالية,Ministry of Finance
ptp.mof.gov.jo,وزارة المالية,Ministry of Finance
mola.ptp.mof.gov.jo,وزارة المالية,Ministry of Finance
www.mola.ptp.mof.gov.jo,وزارة المالية,Ministry of Finance
ptpapp.mof.gov.jo,وزارة المالية,Ministry of Finance
www.caqatvet.gov.jo,مركز الاعتماد و ضبط الجوده - مجلس التشغيل و التعليم و التدريب المهني والتقني,Accreditation and Quality Control Center
www.acc.gov.jo,مؤسسة الأقراض الزراعي,Agricultural Credit Corporation
mail.acc.gov.jo,مؤسسة الأقراض الزراعي,Agricultural Credit Corporation
mx01.acc.gov.jo,مؤسسة الأقراض الزراعي,Agricultural Credit Corporation
mx02.acc.gov.jo,مؤسسة الأقراض الزراعي,Agricultural Credit Corporation
www.alhassan-yc.gov.jo,مدينة الحسن للشباب,Al-Hasan Youth City
www.hm.gov.jo,بلدية الهاشمية الجديدة,Al-Hashmiya Al-Jadeda Municipality
mx01.hm.gov.jo,بلدية الهاشمية الجديدة,Al-Hashmiya Al-Jadeda Municipality
mx02.hm.gov.jo,بلدية الهاشمية الجديدة,Al-Hashmiya Al-Jadeda Municipality
www.youthcity.gov.jo,مدينة الحسين للشباب,Al-Hussein Youth City
mail.youthcity.gov.jo,مدينة الحسين للشباب,Al-Hussein Youth City
mx01.youthcity.gov.jo,مدينة الحسين للشباب,Al-Hussein Youth City
mx02.youthcity.gov.jo,مدينة الحسين للشباب,Al-Hussein Youth City
www.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
autodiscover.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
cpanel.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
cpcalendars.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
cpcontacts.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
mail.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
webdisk.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
webmail.aljeeza.gov.jo,بلدية الجيزة الجديدة,Al-Jiza New Municipality
www.xbrljordan.gov.jo,ِشركة بورصة عمان,Amman Stock Exchange
www.amlu.gov.jo,وحدة مكافحة غسل الأموال وتمويل الإرهاب,Anti Money Laundering Unit
goaml.amlu.gov.jo,وحدة مكافحة غسل الأموال وتمويل الإرهاب,Anti Money Laundering Unit
mail.amlu.gov.jo,وحدة مكافحة غسل الأموال وتمويل الإرهاب,Anti Money Laundering Unit
mail1.amlu.gov.jo,وحدة مكافحة غسل الأموال وتمويل الإرهاب,Anti Money Laundering Unit
mail2.amlu.gov.jo,وحدة مكافحة غسل الأموال وتمويل الإرهاب,Anti Money Laundering Unit
www.aqabaports.gov.jo,شركة العقبة لإدارة وتشغيل الموانئ,Aqaba Company for Ports Operations and Managment
mail.aqabaports.gov.jo,شركة العقبة لإدارة وتشغيل الموانئ,Aqaba Company for Ports Operations and Managment
www.arc.gov.jo,مؤسسة سكة حديد العقبة,Aqapa Railway Corporation
mail.arc.gov.jo,مؤسسة سكة حديد العقبة,Aqapa Railway Corporation
mx01.arc.gov.jo,مؤسسة سكة حديد العقبة,Aqapa Railway Corporation
mx02.arc.gov.jo,مؤسسة سكة حديد العقبة,Aqapa Railway Corporation
www.ab.gov.jo,ديوان المحاسبة,Audit Bureau
mail.ab.gov.jo,ديوان المحاسبة,Audit Bureau
mx01.ab.gov.jo,ديوان المحاسبة,Audit Bureau
mx02.ab.gov.jo,ديوان المحاسبة,Audit Bureau
mx3.ab.gov.jo,ديوان المحاسبة,Audit Bureau
www.audit-bureau.gov.jo,ديوان المحاسبة,Audit Bureau
www.apdc.gov.jo,مؤسسة تنمية أموال الأوقاف,Awqaf Properties Development Department
mail.apdc.gov.jo,مؤسسة تنمية أموال الأوقاف,Awqaf Properties Development Department
mx01.apdc.gov.jo,مؤسسة تنمية أموال الأوقاف,Awqaf Properties Development Department
mx02.apdc.gov.jo,مؤسسة تنمية أموال الأوقاف,Awqaf Properties Development Department
www.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
ADFS.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
adfs.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
admin.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
dialin.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
ebanking.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
ebankingtest.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
fils.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
fils1.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
iban.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
individualsecurities.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
jobapp.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
lyncdiscover.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
lyncdiscoverinternal.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
mail.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
meet.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
mms.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
mx01.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
mx02.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
mx03.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
mx4.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
ns1.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
ns2.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
office.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
sib.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
www.sib.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
sip.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
www.sip.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
srv-edge.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
srv-lync.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
www.srv-lync.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
sslvpn.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
statisticaldb.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
web.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
webmail.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
webtest.cbj.gov.jo,البنك المركزي الأردني,Central Bank of Jordan
www.cvdb.gov.jo,بنك تنمية المدن والقرى,Cities and Villages Development Bank
mail.cvdb.gov.jo,بنك تنمية المدن والقرى,Cities and Villages Development Bank
mx01.cvdb.gov.jo,بنك تنمية المدن والقرى,Cities and Villages Development Bank
mx02.cvdb.gov.jo,بنك تنمية المدن والقرى,Cities and Villages Development Bank
www.citizensearch-cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil and Citizenship Department
www.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
cpanel.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
cpcalendars.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
cpcontacts.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
mail.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
mx01.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
mx02.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
webdisk.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
webmail.carc.gov.jo,هيئة تنظيم الطيران المدني,Civil Aviation Regulatory Commission
www.cdd.gov.jo,الدفاع المدني,Civil Defense Directorate
cddis.cdd.gov.jo,الدفاع المدني,Civil Defense Directorate
mail.cdd.gov.jo,الدفاع المدني,Civil Defense Directorate
webstats.cdd.gov.jo,الدفاع المدني,Civil Defense Directorate
www.jsrt.gov.jo,المديرية العامة للدفاع المدني,Civil Defense Directorate
www.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
archive.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
conference.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
csb-ejob.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
elibrary.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
enq-sys.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
excellence.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
hds.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
hrmis.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
infinitelv.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
infinitelv2.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
infinitelv3.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
knowledge.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
mx01.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
mx02.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
nchrd.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
nchrd2.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
portal.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
questionnair.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
tasweeq.csb.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
cat3.csb.gov.jo:8888,ديوان الخدمة المدنية,Civil Service Bureau
www.csb2.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
complaints.csb2.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
employeeinfo.csb2.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
empreq.csb2.gov.jo,ديوان الخدمة المدنية,Civil Service Bureau
www.jcscc.gov.jo,المؤسسة الإستهلاكية المدنية,Civil Service Consumer Corporation
mail.jcscc.gov.jo,المؤسسة الإستهلاكية المدنية,Civil Service Consumer Corporation
mx01.jcscc.gov.jo,المؤسسة الإستهلاكية المدنية,Civil Service Consumer Corporation
mx02.jcscc.gov.jo,المؤسسة الإستهلاكية المدنية,Civil Service Consumer Corporation
services.jcscc.gov.jo,المؤسسة الإستهلاكية المدنية,Civil Service Consumer Corporation
services.jcscc.gov.jo:8090,المؤسسة الإستهلاكية المدنية,Civil Service Consumer Corporation
www.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
en.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
eservice.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
eservices.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
www.eservices.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
mx01.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
mx02.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
mx1.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
mx2.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
mx3.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
stagingmendix.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
www.stagingmendix.cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
eservice-cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
www.eservice-cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
www.eservice-cspd.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
www.cspd-eservice.gov.jo,دائرة الاحوال المدنية والجوازات,Civil Status and passport Department
www.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
crx.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
eservices.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
mx01.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
mx02.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
mx3.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
newsite.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
portal.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
idmenabler.portal.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
www.idmenabler.portal.ccd.gov.jo,دائرة مراقبة الشركات,Companies Control Department
www.cco.gov.jo,المحكمة الدستورية,Constituitional Court
mx01.cco.gov.jo,المحكمة الدستورية,Constituitional Court
mx02.cco.gov.jo,المحكمة الدستورية,Constituitional Court
mx1.cco.gov.jo,المحكمة الدستورية,Constituitional Court
mx2.cco.gov.jo,المحكمة الدستورية,Constituitional Court
mx3.cco.gov.jo,المحكمة الدستورية,Constituitional Court
www.ccss.gov.jo,الهيئة التنسيقية للتكافل الإجتماعي,Coordination Commission for Social Solidarity
mail.ccss.gov.jo,الهيئة التنسيقية للتكافل الإجتماعي,Coordination Commission for Social Solidarity
www.dam.gov.jo,متحف دار السرايا,Dar Alsaraya Museum
www.deirallacity.gov.jo,بلدية دير علا الجديدة,Deir Alla Municipality
mail.deirallacity.gov.jo,بلدية دير علا الجديدة,Deir Alla Municipality
mx01.deirallacity.gov.jo,بلدية دير علا الجديدة,Deir Alla Municipality
mx02.deirallacity.gov.jo,بلدية دير علا الجديدة,Deir Alla Municipality
www.dpa.gov.jo,دائرة الشؤون الفلسطينية,Departement of Palestinian Affairs
mx01.dpa.gov.jo,دائرة الشؤون الفلسطينية,Departement of Palestinian Affairs
mx02.dpa.gov.jo,دائرة الشؤون الفلسطينية,Departement of Palestinian Affairs
mx1.dpa.gov.jo,دائرة الشؤون الفلسطينية,Departement of Palestinian Affairs
mx2.dpa.gov.jo,دائرة الشؤون الفلسطينية,Departement of Palestinian Affairs
mx3.dpa.gov.jo,دائرة الشؤون الفلسطينية,Departement of Palestinian Affairs
www.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
changestatment.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
eservices.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
esrv-test.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
home-eservices.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
maps.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
mx01.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
mx02.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
mx1.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
mx2.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
mx3.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
www-test.dls.gov.jo,دائرة الاراضي والمساحة,Department of Lands and Survey
www.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
census.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
dosweb.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
gis-web.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
gisweb.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
jorinfo.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
jotiis.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
mail.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
metadata.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
mx01.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
mx02.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
web.dos.gov.jo,دائرة الإحصاءات العامة,Department of Statistics
gisweb.dos.gov.jo:3001,دائرة الإحصاءات العامة,Department of Statistics
www.doa.gov.jo,دائرة الأثار العامة,Department of Antiquities
mx01.doa.gov.jo,دائرة الأثار العامة,Department of Antiquities
mx02.doa.gov.jo,دائرة الأثار العامة,Department of Antiquities
mx1.doa.gov.jo,دائرة الأثار العامة,Department of Antiquities
mx2.doa.gov.jo,دائرة الأثار العامة,Department of Antiquities
mx3.doa.gov.jo,دائرة الأثار العامة,Department of Antiquities
publication.doa.gov.jo,دائرة الأثار العامة,Department of Antiquities
www.hajj.gov.jo,دائرة الحج والعمرة,Department of Hajj and Umrah
mail.hajj.gov.jo,دائرة الحج والعمرة,Department of Hajj and Umrah
mx01.hajj.gov.jo,دائرة الحج والعمرة,Department of Hajj and Umrah
www.dsamohe.gov.jo,مديرية البعثات والاتفاقيات,Department of scholarships
www.nl.gov.jo,دائرة المكتبة الوطنية,Department of the National Library
adlibweb.nl.gov.jo,دائرة المكتبة الوطنية,Department of the National Library
mx01.nl.gov.jo,دائرة المكتبة الوطنية,Department of the National Library
mx02.nl.gov.jo,دائرة المكتبة الوطنية,Department of the National Library
opac.nl.gov.jo,دائرة المكتبة الوطنية,Department of the National Library
www.def.gov.jo,صندوق التنمية والتشغيل,‎Development and Employment Fund
mx01.def.gov.jo,صندوق التنمية والتشغيل,‎Development and Employment Fund
mx02.def.gov.jo,صندوق التنمية والتشغيل,‎Development and Employment Fund
mx1.def.gov.jo,صندوق التنمية والتشغيل,‎Development and Employment Fund
mx2.def.gov.jo,صندوق التنمية والتشغيل,‎Development and Employment Fund
mx3.def.gov.jo,صندوق التنمية والتشغيل,‎Development and Employment Fund
www.mohps.gov.jo,مديرية المشتريات والتزويد / وزارة الصحة,Directorate of Procurement and Supply / Ministry of Health
www.dcd.gov.jo,مديرية رقابة الأمراض,Disease Directorate Control
www.dvld.gov.jo,دائرة ترخيص المركبات,Drivers and Vehicles License Department
www.dvldtest.dvld.gov.jo,دائرة ترخيص المركبات,Drivers and Vehicles License Department
mail.dvld.gov.jo,دائرة ترخيص المركبات,Drivers and Vehicles License Department
mx01.dvld.gov.jo,دائرة ترخيص المركبات,Drivers and Vehicles License Department
mx02.dvld.gov.jo,دائرة ترخيص المركبات,Drivers and Vehicles License Department
www.jordanembassyankara.gov.jo,سفارة الأردن في أنقرة,Embassy of Jordan in Ankara
www.jordankorea.gov.jo,سفارة الأردن في جمهورية كوريا,Embassy of Jordan in the Republic of Korea
mx01.tvetfund.gov.jo,صندوق التشغيل والتدريب والتعليم المهني والتقني,Employement Technical and Vocational and Training Fund
mx02.tvetfund.gov.jo,صندوق التشغيل والتدريب والتعليم المهني والتقني,Employement Technical and Vocational and Training Fund
www.etvetfund.gov.jo,صندوق التشغيل والتدريب والتعليم المهني والتقني,Employement Technical and Vocational and Training Fund
www.jnrc.gov.jo,هيئة تنظيم العمل الإشعاعي والنووي,Energy and Minerals Regulatory Commission
mail.jnrc.gov.jo,هيئة تنظيم العمل الإشعاعي والنووي,Energy and Minerals Regulatory Commission
www.emrc.gov.jo,هيئة تنظيم قطاع الطاقه والمعادن,Energy and Minerals Regulatory Commission
campaign.emrc.gov.jo,هيئة تنظيم قطاع الطاقه والمعادن,Energy and Minerals Regulatory Commission
gis.emrc.gov.jo,هيئة تنظيم قطاع الطاقه والمعادن,Energy and Minerals Regulatory Commission
www.gis.emrc.gov.jo,هيئة تنظيم قطاع الطاقه والمعادن,Energy and Minerals Regulatory Commission
mx01.emrc.gov.jo,هيئة تنظيم قطاع الطاقه والمعادن,Energy and Minerals Regulatory Commission
mx02.emrc.gov.jo,هيئة تنظيم قطاع الطاقه والمعادن,Energy and Minerals Regulatory Commission
www.dbe.gov.jo,مديرية الهندسة الطبية,Engineering Medical Management
mail.dbe.gov.jo,مديرية الهندسة الطبية,Engineering Medical Management
mail2.dbe.gov.jo,مديرية الهندسة الطبية,Engineering Medical Management
mx01.dbe.gov.jo,مديرية الهندسة الطبية,Engineering Medical Management
mx02.dbe.gov.jo,مديرية الهندسة الطبية,Engineering Medical Management
www.badiarp.gov.jo,برنامج التعويضات البيئية,Environmental Compensation Unit
mail.epc.gov.jo,الهيئة التنفيذية للتخاصية,Executive Privatization Commission
www.free-zones.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
mail.free-zones.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
manafestbck.free-zones.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
mx01.free-zones.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
mx02.free-zones.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
workflowlgn.free-zones.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
www.jfz.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
mail.jfz.gov.jo,مؤسسة المناطق الحرة,Free Zones Foundation
www.environment.gov.jo,الهيئة العامة للحماية البيئية,General Authority for Environmental Protection
www.gbd.gov.jo,دائرة الموازنة العامة,General Budget Department
gbd2000srv.gbd.gov.jo,دائرة الموازنة العامة,General Budget Department
mx01.gbd.gov.jo,دائرة الموازنة العامة,General Budget Department
mx02.gbd.gov.jo,دائرة الموازنة العامة,General Budget Department
www.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
SECGIDEFawatercom.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
admin.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
autodiscover.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
cpanel.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
cpcalendars.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
cpcontacts.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
dialin.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
hqaccess.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
hqav.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
hqlyncwebext.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
hqwebconf.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
imap.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
www.imap.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
lyncdiscover.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
mail.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
meet.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
mx1.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
mx2.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
sip.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
tajneed.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
www.tajneed.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
temp.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
www.temp.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
webapps.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
webdisk.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
webmail.gid.gov.jo,دائرة المخابرات العامة,General Intelligence Department
www.gsd.gov.jo,دائرة اللوازم العامة,General Supplies Department
mx01.gsd.gov.jo,دائرة اللوازم العامة,General Supplies Department
mx02.gsd.gov.jo,دائرة اللوازم العامة,General Supplies Department
www.joneps.gov.jo,دائرة اللوازم العامه,General Supplies Department
www.jonepslink.gov.jo,دائرة اللوازم العامه,General Supplies Department
www.gfmis.gov.jo,نظام إدارة المعلومات المالية الحكومية,Government Financial Management Information System
mx01.gfmis.gov.jo,نظام إدارة المعلومات المالية الحكومية,Government Financial Management Information System
mx02.gfmis.gov.jo,نظام إدارة المعلومات المالية الحكومية,Government Financial Management Information System
www.hkjgfmis.gov.jo,نظام إدارة المعلومات المالية الحكومية,Government Financial Management Information System
www.hkjgfmis-dr.gov.jo,نظام إدارة المعلومات المالية الحكومية,Government Financial Management Information System
mail.gpa.gov.jo,إدارة متابعة الاداء الحكومي,Government Performance Administration
www.gtd.gov.jo,دائرة العطاءات الحكومية,Government Tenders departement
mx01.gtd.gov.jo,دائرة العطاءات الحكومية,Government Tenders departement
